entity1_index,entity2_index,y
127.0,175.0,2.0
265.0,175.0,2.0
230.0,9.0,0.0
8.0,265.0,0.0
176.0,143.0,2.0
15.0,107.0,0.0
147.0,269.0,2.0
129.0,291.0,2.0
283.0,188.0,2.0
147.0,187.0,1.0
229.0,62.0,0.0
35.0,275.0,2.0
299.0,64.0,2.0
102.0,269.0,2.0
293.0,182.0,2.0
7.0,111.0,2.0
198.0,299.0,2.0
93.0,126.0,2.0
211.0,289.0,2.0
39.0,204.0,2.0
247.0,298.0,1.0
81.0,92.0,0.0
147.0,266.0,1.0
213.0,156.0,1.0
283.0,156.0,2.0
43.0,264.0,2.0
123.0,27.0,0.0
93.0,57.0,0.0
28.0,89.0,1.0
57.0,249.0,1.0
62.0,43.0,0.0
169.0,0.0,1.0
140.0,195.0,1.0
256.0,158.0,1.0
72.0,242.0,1.0
42.0,205.0,1.0
268.0,219.0,2.0
199.0,238.0,1.0
217.0,174.0,1.0
246.0,55.0,2.0
259.0,294.0,1.0
12.0,148.0,0.0
208.0,45.0,1.0
209.0,290.0,2.0
201.0,84.0,1.0
54.0,92.0,0.0
48.0,31.0,0.0
287.0,236.0,1.0
178.0,77.0,2.0
29.0,66.0,0.0
204.0,208.0,2.0
178.0,15.0,0.0
182.0,116.0,2.0
187.0,281.0,2.0
185.0,156.0,2.0
201.0,126.0,1.0
197.0,105.0,2.0
267.0,239.0,2.0
235.0,294.0,1.0
284.0,49.0,1.0
34.0,16.0,0.0
145.0,280.0,2.0
247.0,88.0,2.0
299.0,202.0,2.0
238.0,39.0,2.0
235.0,174.0,1.0
57.0,293.0,2.0
50.0,274.0,2.0
184.0,273.0,1.0
64.0,42.0,2.0
226.0,280.0,1.0
220.0,180.0,1.0
4.0,15.0,0.0
283.0,217.0,2.0
171.0,39.0,2.0
182.0,68.0,1.0
132.0,64.0,0.0
84.0,162.0,1.0
250.0,52.0,2.0
256.0,289.0,2.0
70.0,269.0,2.0
90.0,133.0,1.0
224.0,251.0,2.0
92.0,73.0,0.0
180.0,89.0,2.0
1.0,62.0,0.0
136.0,248.0,2.0
293.0,172.0,2.0
209.0,75.0,2.0
197.0,92.0,2.0
243.0,85.0,2.0
149.0,238.0,2.0
152.0,156.0,2.0
80.0,271.0,1.0
192.0,204.0,2.0
292.0,95.0,2.0
238.0,220.0,1.0
276.0,209.0,2.0
280.0,199.0,1.0
275.0,189.0,2.0
221.0,234.0,1.0
62.0,3.0,0.0
287.0,279.0,2.0
253.0,39.0,2.0
254.0,266.0,1.0
285.0,38.0,2.0
258.0,59.0,1.0
187.0,234.0,2.0
181.0,197.0,2.0
286.0,224.0,1.0
295.0,194.0,2.0
57.0,66.0,0.0
197.0,143.0,1.0
177.0,182.0,1.0
214.0,214.0,2.0
75.0,51.0,0.0
262.0,229.0,2.0
272.0,12.0,2.0
232.0,266.0,2.0
81.0,261.0,1.0
165.0,224.0,1.0
42.0,242.0,2.0
78.0,255.0,1.0
282.0,223.0,2.0
139.0,289.0,2.0
299.0,117.0,1.0
109.0,59.0,0.0
52.0,299.0,2.0
100.0,291.0,2.0
8.0,189.0,2.0
191.0,94.0,2.0
138.0,82.0,2.0
27.0,78.0,2.0
111.0,69.0,0.0
215.0,204.0,1.0
42.0,297.0,2.0
137.0,162.0,0.0
272.0,280.0,1.0
71.0,96.0,0.0
215.0,98.0,1.0
230.0,202.0,1.0
144.0,220.0,1.0
254.0,135.0,1.0
31.0,291.0,2.0
196.0,214.0,2.0
248.0,143.0,2.0
250.0,157.0,2.0
290.0,185.0,2.0
161.0,52.0,1.0
266.0,172.0,2.0
159.0,7.0,2.0
35.0,233.0,2.0
107.0,110.0,1.0
50.0,294.0,1.0
255.0,208.0,1.0
260.0,46.0,1.0
217.0,99.0,1.0
202.0,297.0,1.0
228.0,30.0,2.0
256.0,241.0,1.0
16.0,106.0,0.0
213.0,168.0,1.0
130.0,156.0,2.0
184.0,126.0,2.0
38.0,199.0,0.0
65.0,193.0,2.0
103.0,285.0,2.0
219.0,208.0,2.0
146.0,270.0,2.0
118.0,25.0,0.0
257.0,263.0,2.0
2.0,76.0,0.0
163.0,252.0,1.0
259.0,240.0,2.0
260.0,107.0,1.0
203.0,252.0,2.0
189.0,214.0,1.0
5.0,270.0,0.0
235.0,162.0,2.0
102.0,247.0,2.0
41.0,123.0,0.0
176.0,266.0,2.0
213.0,243.0,2.0
189.0,135.0,1.0
258.0,275.0,2.0
130.0,123.0,2.0
82.0,298.0,2.0
46.0,36.0,0.0
105.0,14.0,2.0
219.0,229.0,2.0
80.0,243.0,2.0
263.0,262.0,2.0
236.0,243.0,2.0
158.0,132.0,2.0
262.0,201.0,2.0
239.0,231.0,1.0
272.0,142.0,2.0
182.0,84.0,2.0
164.0,1.0,0.0
104.0,286.0,2.0
258.0,165.0,2.0
17.0,252.0,1.0
158.0,116.0,2.0
259.0,237.0,1.0
263.0,165.0,2.0
73.0,98.0,1.0
136.0,117.0,2.0
229.0,217.0,2.0
222.0,161.0,2.0
193.0,105.0,2.0
263.0,142.0,2.0
243.0,201.0,2.0
16.0,255.0,2.0
17.0,159.0,0.0
216.0,234.0,2.0
195.0,169.0,1.0
220.0,112.0,2.0
255.0,203.0,2.0
178.0,62.0,2.0
82.0,299.0,1.0
165.0,171.0,2.0
34.0,299.0,2.0
257.0,74.0,2.0
119.0,23.0,2.0
62.0,231.0,1.0
249.0,245.0,1.0
296.0,23.0,2.0
188.0,94.0,0.0
10.0,82.0,0.0
192.0,133.0,1.0
23.0,24.0,0.0
86.0,27.0,0.0
49.0,117.0,2.0
150.0,144.0,2.0
51.0,213.0,2.0
213.0,216.0,2.0
235.0,109.0,2.0
191.0,194.0,2.0
286.0,199.0,2.0
254.0,182.0,1.0
299.0,6.0,2.0
211.0,194.0,2.0
3.0,25.0,0.0
66.0,58.0,0.0
65.0,92.0,2.0
251.0,233.0,2.0
166.0,219.0,2.0
49.0,124.0,2.0
287.0,70.0,1.0
235.0,80.0,1.0
176.0,135.0,2.0
66.0,64.0,2.0
162.0,77.0,2.0
60.0,208.0,2.0
60.0,214.0,1.0
246.0,119.0,1.0
162.0,205.0,2.0
252.0,80.0,2.0
221.0,232.0,1.0
79.0,220.0,2.0
231.0,47.0,1.0
238.0,262.0,1.0
270.0,265.0,2.0
100.0,99.0,0.0
93.0,92.0,0.0
171.0,94.0,2.0
292.0,52.0,1.0
287.0,218.0,2.0
211.0,23.0,0.0
156.0,241.0,1.0
82.0,260.0,1.0
146.0,43.0,2.0
224.0,232.0,1.0
74.0,268.0,2.0
282.0,134.0,2.0
242.0,35.0,2.0
204.0,127.0,2.0
289.0,86.0,2.0
260.0,104.0,2.0
141.0,175.0,2.0
81.0,187.0,2.0
283.0,247.0,1.0
117.0,176.0,2.0
84.0,207.0,2.0
136.0,11.0,0.0
32.0,107.0,0.0
295.0,239.0,2.0
258.0,294.0,2.0
33.0,298.0,2.0
76.0,19.0,0.0
182.0,235.0,2.0
221.0,190.0,2.0
191.0,146.0,2.0
74.0,80.0,0.0
261.0,91.0,1.0
90.0,205.0,2.0
217.0,273.0,1.0
12.0,15.0,0.0
35.0,257.0,2.0
253.0,93.0,2.0
32.0,10.0,0.0
33.0,197.0,0.0
64.0,115.0,0.0
43.0,126.0,2.0
110.0,231.0,2.0
179.0,58.0,0.0
119.0,141.0,2.0
182.0,281.0,1.0
229.0,280.0,2.0
287.0,191.0,2.0
95.0,117.0,1.0
148.0,154.0,1.0
165.0,241.0,2.0
7.0,119.0,2.0
22.0,82.0,0.0
278.0,27.0,1.0
169.0,84.0,2.0
286.0,130.0,1.0
152.0,182.0,1.0
140.0,55.0,2.0
89.0,45.0,0.0
15.0,294.0,1.0
287.0,144.0,1.0
38.0,15.0,0.0
29.0,232.0,2.0
185.0,249.0,2.0
255.0,241.0,2.0
29.0,218.0,2.0
11.0,23.0,0.0
145.0,219.0,2.0
79.0,142.0,0.0
261.0,32.0,0.0
143.0,252.0,1.0
38.0,241.0,2.0
179.0,227.0,2.0
51.0,232.0,2.0
95.0,292.0,2.0
76.0,6.0,0.0
201.0,235.0,1.0
74.0,75.0,0.0
265.0,145.0,2.0
77.0,295.0,2.0
272.0,210.0,2.0
70.0,135.0,2.0
286.0,37.0,2.0
49.0,195.0,2.0
181.0,196.0,1.0
211.0,143.0,1.0
118.0,55.0,0.0
168.0,257.0,1.0
68.0,154.0,2.0
258.0,20.0,2.0
64.0,36.0,0.0
42.0,134.0,1.0
91.0,247.0,1.0
182.0,27.0,2.0
166.0,106.0,2.0
171.0,29.0,0.0
223.0,189.0,1.0
134.0,229.0,2.0
82.0,262.0,2.0
182.0,170.0,1.0
176.0,175.0,1.0
200.0,289.0,2.0
16.0,119.0,2.0
203.0,59.0,2.0
106.0,186.0,0.0
91.0,170.0,2.0
111.0,175.0,2.0
66.0,187.0,2.0
120.0,155.0,2.0
136.0,203.0,2.0
105.0,198.0,1.0
8.0,114.0,0.0
287.0,25.0,1.0
268.0,25.0,2.0
137.0,288.0,2.0
83.0,4.0,0.0
106.0,280.0,1.0
271.0,52.0,2.0
55.0,223.0,2.0
293.0,3.0,2.0
256.0,245.0,1.0
102.0,41.0,0.0
175.0,37.0,2.0
241.0,253.0,1.0
132.0,20.0,0.0
214.0,35.0,1.0
219.0,291.0,2.0
142.0,44.0,0.0
209.0,206.0,2.0
288.0,38.0,2.0
52.0,280.0,1.0
112.0,130.0,2.0
95.0,75.0,2.0
266.0,23.0,1.0
277.0,125.0,2.0
82.0,196.0,2.0
189.0,138.0,1.0
249.0,66.0,2.0
204.0,76.0,2.0
13.0,143.0,2.0
272.0,278.0,2.0
72.0,15.0,0.0
235.0,212.0,2.0
264.0,43.0,2.0
82.0,144.0,2.0
117.0,175.0,2.0
119.0,244.0,2.0
50.0,45.0,0.0
113.0,227.0,2.0
124.0,143.0,2.0
27.0,294.0,1.0
145.0,146.0,0.0
79.0,147.0,2.0
169.0,257.0,1.0
243.0,174.0,2.0
172.0,206.0,2.0
167.0,260.0,2.0
14.0,87.0,2.0
192.0,251.0,2.0
48.0,200.0,0.0
241.0,158.0,2.0
25.0,242.0,0.0
273.0,152.0,2.0
155.0,33.0,0.0
80.0,8.0,0.0
148.0,185.0,2.0
262.0,10.0,2.0
130.0,284.0,2.0
91.0,251.0,2.0
145.0,294.0,1.0
19.0,132.0,0.0
292.0,14.0,2.0
206.0,287.0,1.0
269.0,69.0,1.0
86.0,80.0,0.0
267.0,195.0,1.0
86.0,215.0,2.0
178.0,156.0,1.0
94.0,85.0,2.0
171.0,105.0,2.0
225.0,120.0,2.0
287.0,19.0,2.0
131.0,277.0,2.0
111.0,88.0,2.0
170.0,38.0,2.0
239.0,202.0,1.0
148.0,107.0,2.0
255.0,89.0,2.0
90.0,181.0,2.0
186.0,279.0,2.0
299.0,95.0,1.0
253.0,277.0,1.0
219.0,91.0,1.0
39.0,278.0,2.0
292.0,126.0,1.0
117.0,187.0,2.0
153.0,78.0,2.0
54.0,45.0,0.0
273.0,179.0,1.0
187.0,91.0,1.0
116.0,66.0,0.0
280.0,264.0,2.0
58.0,112.0,2.0
173.0,191.0,1.0
248.0,225.0,2.0
140.0,294.0,1.0
273.0,277.0,1.0
227.0,216.0,2.0
209.0,111.0,2.0
11.0,235.0,2.0
228.0,118.0,2.0
42.0,201.0,1.0
126.0,52.0,2.0
6.0,138.0,0.0
72.0,263.0,2.0
48.0,291.0,2.0
290.0,13.0,1.0
278.0,71.0,2.0
178.0,200.0,2.0
0.0,188.0,1.0
125.0,76.0,2.0
156.0,160.0,1.0
143.0,119.0,1.0
111.0,225.0,2.0
259.0,231.0,2.0
267.0,257.0,2.0
61.0,132.0,1.0
175.0,169.0,1.0
207.0,264.0,1.0
33.0,5.0,0.0
171.0,217.0,2.0
220.0,57.0,2.0
235.0,248.0,2.0
172.0,288.0,2.0
0.0,50.0,1.0
110.0,235.0,1.0
173.0,168.0,2.0
37.0,238.0,2.0
259.0,113.0,2.0
258.0,277.0,1.0
209.0,118.0,2.0
120.0,192.0,2.0
237.0,190.0,2.0
63.0,271.0,1.0
82.0,2.0,0.0
176.0,50.0,2.0
180.0,255.0,2.0
69.0,6.0,0.0
134.0,69.0,2.0
42.0,248.0,1.0
246.0,17.0,0.0
141.0,143.0,2.0
127.0,202.0,1.0
236.0,139.0,2.0
251.0,29.0,0.0
192.0,167.0,2.0
96.0,94.0,0.0
51.0,162.0,0.0
168.0,39.0,1.0
192.0,274.0,2.0
182.0,190.0,1.0
220.0,215.0,2.0
231.0,70.0,2.0
225.0,299.0,2.0
62.0,227.0,2.0
266.0,43.0,2.0
247.0,104.0,1.0
286.0,155.0,1.0
13.0,130.0,1.0
70.0,143.0,1.0
91.0,276.0,1.0
174.0,128.0,2.0
273.0,284.0,1.0
262.0,192.0,2.0
90.0,142.0,0.0
230.0,123.0,2.0
283.0,12.0,0.0
35.0,196.0,2.0
174.0,13.0,2.0
11.0,50.0,0.0
217.0,94.0,1.0
2.0,1.0,0.0
143.0,29.0,2.0
60.0,133.0,1.0
32.0,111.0,2.0
236.0,118.0,1.0
243.0,230.0,2.0
27.0,233.0,2.0
238.0,282.0,2.0
126.0,201.0,1.0
92.0,4.0,0.0
287.0,148.0,2.0
33.0,92.0,0.0
111.0,217.0,1.0
172.0,246.0,2.0
26.0,168.0,2.0
154.0,202.0,1.0
84.0,237.0,2.0
203.0,180.0,1.0
218.0,67.0,0.0
30.0,134.0,0.0
271.0,187.0,2.0
130.0,214.0,2.0
167.0,225.0,2.0
262.0,295.0,2.0
268.0,196.0,1.0
127.0,286.0,1.0
12.0,55.0,0.0
20.0,73.0,0.0
137.0,212.0,2.0
106.0,249.0,2.0
150.0,82.0,2.0
124.0,271.0,2.0
273.0,104.0,1.0
250.0,185.0,1.0
287.0,97.0,1.0
92.0,84.0,1.0
0.0,262.0,1.0
250.0,79.0,1.0
61.0,187.0,2.0
275.0,184.0,2.0
3.0,88.0,0.0
251.0,274.0,2.0
179.0,206.0,2.0
27.0,166.0,0.0
249.0,122.0,2.0
167.0,20.0,0.0
181.0,201.0,1.0
0.0,173.0,1.0
96.0,95.0,0.0
224.0,21.0,1.0
36.0,123.0,0.0
66.0,27.0,0.0
49.0,139.0,2.0
46.0,23.0,0.0
295.0,274.0,2.0
238.0,45.0,1.0
202.0,77.0,2.0
173.0,234.0,1.0
191.0,279.0,1.0
277.0,229.0,2.0
77.0,250.0,2.0
52.0,265.0,2.0
67.0,67.0,0.0
117.0,164.0,1.0
123.0,87.0,0.0
112.0,267.0,1.0
154.0,154.0,2.0
277.0,69.0,2.0
123.0,157.0,0.0
273.0,82.0,1.0
211.0,172.0,2.0
96.0,179.0,2.0
198.0,83.0,0.0
232.0,250.0,2.0
116.0,125.0,2.0
125.0,61.0,0.0
264.0,154.0,1.0
241.0,252.0,1.0
83.0,222.0,2.0
77.0,112.0,2.0
78.0,251.0,2.0
233.0,139.0,2.0
104.0,143.0,2.0
130.0,218.0,2.0
143.0,9.0,1.0
217.0,248.0,2.0
275.0,212.0,2.0
52.0,69.0,2.0
228.0,102.0,2.0
74.0,33.0,0.0
211.0,299.0,2.0
130.0,236.0,1.0
3.0,103.0,0.0
39.0,171.0,2.0
51.0,92.0,0.0
185.0,181.0,2.0
21.0,102.0,1.0
76.0,262.0,2.0
160.0,259.0,1.0
145.0,282.0,2.0
58.0,224.0,2.0
167.0,190.0,2.0
224.0,183.0,1.0
242.0,281.0,2.0
280.0,13.0,1.0
233.0,5.0,0.0
81.0,274.0,2.0
252.0,106.0,1.0
299.0,249.0,1.0
137.0,203.0,2.0
8.0,95.0,0.0
215.0,247.0,1.0
282.0,266.0,1.0
153.0,189.0,2.0
221.0,51.0,2.0
203.0,64.0,2.0
285.0,42.0,2.0
149.0,74.0,2.0
223.0,8.0,1.0
288.0,182.0,1.0
239.0,260.0,2.0
95.0,16.0,0.0
254.0,113.0,1.0
125.0,283.0,2.0
83.0,205.0,2.0
78.0,225.0,2.0
204.0,102.0,2.0
264.0,37.0,2.0
153.0,202.0,2.0
11.0,32.0,0.0
270.0,278.0,2.0
6.0,60.0,0.0
283.0,195.0,1.0
90.0,88.0,0.0
275.0,56.0,2.0
67.0,207.0,2.0
184.0,176.0,2.0
269.0,41.0,2.0
103.0,26.0,2.0
295.0,258.0,1.0
209.0,228.0,2.0
166.0,175.0,1.0
89.0,125.0,2.0
95.0,32.0,0.0
191.0,66.0,2.0
69.0,113.0,0.0
258.0,248.0,2.0
276.0,189.0,2.0
285.0,63.0,1.0
279.0,25.0,2.0
64.0,253.0,2.0
71.0,24.0,0.0
37.0,288.0,2.0
85.0,17.0,0.0
134.0,253.0,2.0
11.0,261.0,2.0
247.0,116.0,2.0
86.0,99.0,0.0
149.0,282.0,2.0
149.0,154.0,2.0
169.0,197.0,2.0
181.0,273.0,1.0
15.0,153.0,0.0
86.0,32.0,2.0
109.0,296.0,2.0
71.0,246.0,2.0
298.0,51.0,2.0
138.0,134.0,1.0
112.0,236.0,2.0
65.0,247.0,1.0
238.0,67.0,2.0
130.0,230.0,1.0
25.0,218.0,2.0
122.0,115.0,0.0
199.0,43.0,2.0
296.0,55.0,2.0
273.0,13.0,2.0
97.0,3.0,0.0
20.0,190.0,2.0
160.0,178.0,2.0
51.0,44.0,0.0
245.0,64.0,1.0
15.0,246.0,2.0
267.0,126.0,1.0
208.0,282.0,1.0
288.0,31.0,2.0
167.0,147.0,2.0
231.0,156.0,1.0
27.0,278.0,1.0
18.0,147.0,2.0
41.0,297.0,2.0
261.0,113.0,2.0
294.0,220.0,1.0
270.0,14.0,1.0
138.0,234.0,1.0
81.0,230.0,2.0
138.0,294.0,2.0
220.0,75.0,2.0
211.0,287.0,2.0
10.0,224.0,1.0
262.0,97.0,2.0
146.0,41.0,0.0
121.0,140.0,2.0
173.0,200.0,2.0
174.0,106.0,2.0
259.0,168.0,1.0
241.0,139.0,1.0
101.0,249.0,1.0
154.0,90.0,2.0
140.0,270.0,1.0
260.0,112.0,1.0
85.0,71.0,0.0
162.0,251.0,2.0
6.0,46.0,0.0
222.0,280.0,2.0
214.0,109.0,2.0
117.0,9.0,2.0
41.0,77.0,1.0
18.0,225.0,2.0
66.0,152.0,2.0
269.0,87.0,2.0
142.0,175.0,2.0
259.0,121.0,1.0
245.0,213.0,2.0
169.0,293.0,2.0
156.0,127.0,1.0
78.0,231.0,1.0
259.0,170.0,2.0
150.0,292.0,2.0
101.0,112.0,1.0
295.0,170.0,2.0
65.0,207.0,1.0
189.0,35.0,2.0
220.0,223.0,2.0
23.0,47.0,0.0
261.0,283.0,2.0
137.0,224.0,2.0
94.0,5.0,0.0
212.0,163.0,1.0
245.0,100.0,1.0
184.0,105.0,2.0
7.0,294.0,1.0
265.0,271.0,2.0
79.0,5.0,0.0
140.0,120.0,1.0
63.0,252.0,1.0
255.0,126.0,2.0
177.0,219.0,2.0
255.0,243.0,2.0
223.0,205.0,2.0
255.0,120.0,2.0
140.0,292.0,1.0
241.0,161.0,2.0
106.0,182.0,1.0
134.0,162.0,1.0
261.0,44.0,2.0
102.0,58.0,2.0
243.0,140.0,2.0
128.0,173.0,1.0
208.0,138.0,1.0
222.0,22.0,1.0
191.0,89.0,0.0
223.0,119.0,2.0
16.0,45.0,0.0
80.0,246.0,1.0
23.0,227.0,2.0
13.0,127.0,1.0
222.0,172.0,2.0
106.0,295.0,2.0
50.0,101.0,2.0
181.0,160.0,2.0
247.0,102.0,2.0
177.0,2.0,0.0
92.0,16.0,0.0
204.0,155.0,2.0
143.0,199.0,1.0
1.0,299.0,1.0
119.0,257.0,2.0
295.0,294.0,1.0
17.0,128.0,0.0
34.0,134.0,0.0
60.0,78.0,1.0
32.0,197.0,2.0
30.0,100.0,0.0
95.0,62.0,0.0
156.0,235.0,2.0
252.0,246.0,2.0
116.0,196.0,1.0
217.0,123.0,2.0
255.0,210.0,2.0
283.0,196.0,2.0
270.0,133.0,2.0
147.0,145.0,2.0
85.0,153.0,2.0
289.0,128.0,2.0
195.0,71.0,2.0
274.0,170.0,2.0
213.0,271.0,2.0
158.0,148.0,2.0
110.0,134.0,2.0
176.0,142.0,2.0
140.0,289.0,1.0
206.0,181.0,2.0
31.0,152.0,2.0
159.0,260.0,1.0
171.0,256.0,2.0
291.0,0.0,1.0
70.0,268.0,1.0
92.0,127.0,2.0
267.0,223.0,2.0
20.0,36.0,0.0
210.0,297.0,1.0
175.0,12.0,2.0
160.0,130.0,2.0
216.0,182.0,1.0
283.0,61.0,2.0
162.0,228.0,2.0
43.0,11.0,0.0
0.0,117.0,2.0
108.0,273.0,2.0
55.0,92.0,0.0
139.0,149.0,2.0
193.0,185.0,2.0
187.0,207.0,2.0
240.0,241.0,2.0
64.0,6.0,0.0
86.0,251.0,2.0
221.0,181.0,2.0
54.0,5.0,0.0
299.0,228.0,1.0
280.0,183.0,2.0
227.0,9.0,2.0
56.0,181.0,2.0
221.0,295.0,1.0
247.0,259.0,1.0
252.0,125.0,1.0
296.0,38.0,1.0
7.0,99.0,2.0
58.0,71.0,0.0
167.0,266.0,1.0
56.0,256.0,1.0
217.0,66.0,2.0
248.0,254.0,2.0
125.0,195.0,2.0
262.0,98.0,1.0
56.0,56.0,2.0
68.0,151.0,2.0
266.0,52.0,1.0
131.0,232.0,1.0
294.0,267.0,2.0
33.0,76.0,0.0
211.0,117.0,2.0
192.0,262.0,2.0
248.0,210.0,2.0
295.0,214.0,2.0
148.0,170.0,2.0
234.0,204.0,2.0
152.0,176.0,2.0
158.0,278.0,2.0
257.0,211.0,2.0
150.0,155.0,1.0
164.0,203.0,2.0
17.0,6.0,0.0
185.0,141.0,1.0
195.0,263.0,2.0
254.0,34.0,2.0
44.0,259.0,1.0
89.0,266.0,1.0
273.0,295.0,1.0
16.0,79.0,0.0
70.0,141.0,2.0
181.0,188.0,2.0
252.0,226.0,2.0
183.0,145.0,2.0
243.0,256.0,2.0
241.0,34.0,2.0
117.0,161.0,2.0
173.0,111.0,0.0
230.0,106.0,2.0
201.0,268.0,2.0
91.0,225.0,2.0
2.0,18.0,0.0
83.0,99.0,0.0
111.0,3.0,0.0
123.0,217.0,2.0
64.0,57.0,0.0
28.0,228.0,2.0
66.0,271.0,2.0
215.0,264.0,2.0
205.0,266.0,1.0
183.0,122.0,2.0
136.0,27.0,0.0
288.0,64.0,2.0
75.0,169.0,2.0
263.0,32.0,2.0
262.0,112.0,2.0
206.0,63.0,2.0
15.0,64.0,0.0
18.0,125.0,0.0
262.0,277.0,2.0
297.0,188.0,2.0
180.0,69.0,2.0
204.0,198.0,2.0
219.0,266.0,1.0
169.0,154.0,1.0
31.0,4.0,0.0
226.0,265.0,2.0
38.0,59.0,0.0
237.0,39.0,2.0
202.0,161.0,1.0
156.0,196.0,1.0
222.0,248.0,1.0
112.0,271.0,1.0
85.0,270.0,2.0
146.0,286.0,2.0
242.0,63.0,1.0
26.0,267.0,1.0
266.0,142.0,1.0
158.0,126.0,2.0
225.0,146.0,2.0
223.0,122.0,2.0
150.0,238.0,1.0
71.0,257.0,1.0
285.0,116.0,2.0
238.0,231.0,1.0
197.0,299.0,1.0
48.0,266.0,2.0
134.0,188.0,2.0
256.0,37.0,0.0
184.0,120.0,2.0
22.0,286.0,1.0
285.0,55.0,2.0
124.0,121.0,2.0
108.0,288.0,2.0
97.0,182.0,1.0
61.0,36.0,0.0
267.0,210.0,2.0
249.0,213.0,2.0
184.0,205.0,2.0
86.0,205.0,2.0
17.0,48.0,0.0
294.0,295.0,1.0
171.0,170.0,2.0
180.0,185.0,2.0
131.0,8.0,0.0
183.0,245.0,2.0
32.0,128.0,0.0
124.0,195.0,2.0
135.0,281.0,1.0
11.0,217.0,2.0
182.0,186.0,2.0
40.0,87.0,0.0
140.0,285.0,1.0
104.0,4.0,2.0
275.0,178.0,2.0
179.0,196.0,1.0
291.0,8.0,2.0
238.0,172.0,1.0
236.0,181.0,2.0
20.0,250.0,2.0
250.0,225.0,1.0
16.0,71.0,0.0
236.0,201.0,2.0
270.0,231.0,1.0
228.0,192.0,1.0
52.0,87.0,1.0
145.0,207.0,2.0
235.0,84.0,2.0
149.0,162.0,1.0
135.0,188.0,2.0
53.0,294.0,2.0
296.0,243.0,1.0
248.0,113.0,2.0
108.0,40.0,2.0
132.0,117.0,1.0
253.0,242.0,2.0
82.0,15.0,0.0
217.0,86.0,1.0
261.0,189.0,2.0
276.0,297.0,2.0
295.0,230.0,2.0
130.0,235.0,1.0
218.0,95.0,2.0
12.0,287.0,1.0
250.0,90.0,2.0
271.0,153.0,2.0
247.0,231.0,1.0
82.0,150.0,2.0
251.0,91.0,2.0
89.0,178.0,0.0
224.0,166.0,2.0
296.0,138.0,1.0
227.0,187.0,2.0
113.0,298.0,1.0
70.0,234.0,1.0
1.0,282.0,0.0
6.0,8.0,0.0
82.0,119.0,2.0
114.0,147.0,2.0
56.0,61.0,1.0
222.0,48.0,2.0
205.0,286.0,2.0
252.0,32.0,2.0
53.0,238.0,2.0
65.0,56.0,2.0
265.0,238.0,2.0
264.0,63.0,2.0
264.0,179.0,2.0
153.0,271.0,2.0
115.0,256.0,2.0
155.0,143.0,2.0
42.0,168.0,1.0
119.0,258.0,1.0
257.0,275.0,2.0
72.0,239.0,1.0
54.0,82.0,0.0
147.0,206.0,2.0
75.0,175.0,2.0
5.0,223.0,2.0
175.0,117.0,2.0
20.0,96.0,0.0
78.0,178.0,1.0
232.0,215.0,2.0
97.0,175.0,1.0
252.0,195.0,1.0
32.0,75.0,0.0
223.0,66.0,0.0
299.0,3.0,1.0
54.0,255.0,2.0
176.0,204.0,2.0
199.0,278.0,2.0
116.0,189.0,2.0
294.0,293.0,1.0
20.0,79.0,0.0
140.0,114.0,2.0
64.0,280.0,2.0
177.0,204.0,2.0
109.0,104.0,2.0
64.0,244.0,2.0
298.0,28.0,2.0
185.0,142.0,2.0
134.0,227.0,2.0
255.0,232.0,2.0
296.0,251.0,2.0
281.0,147.0,1.0
218.0,139.0,2.0
290.0,9.0,2.0
45.0,253.0,2.0
190.0,197.0,2.0
62.0,200.0,2.0
226.0,82.0,2.0
237.0,99.0,1.0
279.0,94.0,2.0
38.0,162.0,2.0
270.0,67.0,2.0
29.0,227.0,2.0
235.0,118.0,2.0
267.0,198.0,2.0
174.0,138.0,2.0
201.0,228.0,2.0
11.0,41.0,0.0
245.0,298.0,1.0
171.0,187.0,2.0
68.0,196.0,1.0
195.0,249.0,2.0
127.0,45.0,0.0
90.0,42.0,1.0
280.0,169.0,1.0
96.0,161.0,2.0
235.0,133.0,2.0
69.0,271.0,2.0
24.0,232.0,1.0
89.0,198.0,0.0
203.0,157.0,2.0
244.0,21.0,2.0
14.0,28.0,2.0
180.0,244.0,2.0
185.0,239.0,2.0
282.0,25.0,2.0
140.0,286.0,2.0
133.0,294.0,1.0
249.0,155.0,2.0
183.0,204.0,2.0
230.0,245.0,2.0
164.0,278.0,2.0
294.0,78.0,2.0
202.0,208.0,1.0
107.0,175.0,2.0
31.0,128.0,0.0
296.0,59.0,1.0
104.0,127.0,2.0
104.0,55.0,2.0
285.0,105.0,2.0
140.0,194.0,1.0
3.0,187.0,0.0
185.0,99.0,2.0
200.0,14.0,2.0
259.0,66.0,1.0
98.0,84.0,2.0
197.0,120.0,2.0
258.0,252.0,2.0
258.0,109.0,2.0
133.0,221.0,2.0
283.0,209.0,2.0
290.0,271.0,2.0
69.0,61.0,0.0
294.0,108.0,1.0
71.0,31.0,0.0
99.0,232.0,1.0
186.0,266.0,1.0
205.0,37.0,2.0
34.0,268.0,2.0
58.0,20.0,0.0
298.0,114.0,2.0
165.0,232.0,2.0
31.0,134.0,0.0
10.0,133.0,2.0
268.0,21.0,1.0
100.0,125.0,2.0
25.0,73.0,0.0
49.0,270.0,2.0
234.0,29.0,2.0
